timestamp,id,group,outcome
10/26/16 18:19,799646,treatment,1
10/26/16 18:57,843094,treatment,0
10/26/16 18:58,843094,treatment,1
10/26/16 19:53,572270,control,0
10/26/16 20:18,248798,control,0
10/26/16 20:23,579310,control,0
10/26/16 20:28,401932,treatment,0
10/26/16 20:29,401932,treatment,1
10/26/16 21:06,434522,control,0
10/26/16 21:08,434522,control,1
10/26/16 22:05,792173,control,0
10/26/16 22:09,912067,treatment,0
10/26/16 22:19,823008,treatment,0
10/26/16 22:41,198190,treatment,0
10/26/16 22:46,473155,control,0
10/26/16 22:46,473155,control,1
10/26/16 23:13,597434,treatment,0
10/26/16 23:19,365343,control,0
10/26/16 23:40,197312,treatment,0
10/27/16 0:13,898114,control,0
10/27/16 0:15,898114,control,1
10/27/16 1:14,191649,control,0
10/27/16 1:15,191649,control,1
10/27/16 1:29,922714,control,0
10/27/16 1:29,249160,control,0
10/27/16 2:04,642310,treatment,0
10/27/16 2:05,642310,treatment,1
10/27/16 2:26,500549,treatment,0
10/27/16 2:55,505752,control,0
10/27/16 3:14,288275,treatment,0
10/27/16 3:17,564531,control,0
10/27/16 3:17,564531,control,1
10/27/16 3:24,804351,control,0
10/27/16 3:25,804351,control,1
10/27/16 3:30,604012,control,0
10/27/16 3:35,476033,treatment,0
10/27/16 5:31,748963,control,0
10/27/16 5:34,652577,control,0
10/27/16 5:54,784819,control,0
10/27/16 5:54,784819,control,1
10/27/16 5:54,431657,control,0
10/27/16 5:55,431657,control,1
10/27/16 6:02,628963,treatment,0
10/27/16 6:03,628963,treatment,1
10/27/16 6:19,641949,treatment,0
10/27/16 6:52,221228,control,0
10/27/16 6:52,221228,control,1
10/27/16 7:14,881178,control,0
10/27/16 7:14,868018,control,0
10/27/16 7:14,868018,control,1
10/27/16 7:17,805186,treatment,0
10/27/16 7:18,805186,treatment,1
10/27/16 7:29,510453,treatment,0
10/27/16 7:30,279221,treatment,0
10/27/16 8:28,293176,control,0
10/27/16 8:30,293176,control,1
10/27/16 8:41,494315,control,0
10/27/16 8:57,797107,control,0
10/27/16 9:00,661592,treatment,0
10/27/16 9:03,607991,control,0
10/27/16 9:05,607991,control,1
10/27/16 10:06,198384,control,0
10/27/16 10:09,509840,treatment,0
10/27/16 10:24,811142,control,0
10/27/16 10:25,811142,control,1
10/27/16 11:04,793809,treatment,0
10/27/16 11:37,498983,treatment,0
10/27/16 11:38,233030,treatment,0
10/27/16 11:39,334902,control,0
10/27/16 12:24,475331,treatment,0
10/27/16 12:49,507047,control,0
10/27/16 13:18,412689,treatment,0
10/27/16 13:24,200819,treatment,0
10/27/16 13:46,660281,control,0
10/27/16 14:07,317276,treatment,0
10/27/16 14:07,317276,treatment,1
10/27/16 14:47,833288,control,0
10/27/16 15:20,376641,treatment,0
10/27/16 15:21,376641,treatment,1
10/27/16 15:45,445848,treatment,0
10/27/16 16:00,261559,control,0
10/27/16 16:01,223683,treatment,0
10/27/16 16:11,930618,treatment,0
10/27/16 16:13,930618,treatment,1
10/27/16 16:14,777587,treatment,0
10/27/16 16:31,680032,control,0
10/27/16 17:07,389065,treatment,0
10/27/16 17:33,226949,control,0
10/27/16 18:00,313130,control,0
10/27/16 18:18,317474,control,0
10/27/16 18:28,413918,treatment,0
10/27/16 19:34,783411,control,0
10/27/16 19:56,381657,control,0
10/27/16 20:09,555529,treatment,0
10/27/16 20:20,536500,treatment,0
10/27/16 20:55,374605,treatment,0
10/27/16 21:40,446758,treatment,0
10/27/16 21:40,446758,treatment,1
10/27/16 22:12,805835,treatment,0
10/27/16 22:13,805835,treatment,1
10/27/16 22:42,565455,control,0
10/27/16 22:45,287473,control,0
10/27/16 22:54,816502,control,0
10/27/16 23:09,351300,control,0
10/27/16 23:20,877780,treatment,0
10/27/16 23:57,893948,control,0
10/28/16 0:27,538183,control,0
10/28/16 1:11,427840,control,0
10/28/16 1:19,192320,treatment,0
10/28/16 1:20,192320,treatment,1
10/28/16 1:29,425583,treatment,0
10/28/16 1:38,586357,control,0
10/28/16 1:39,586357,control,1
10/28/16 1:47,738130,treatment,0
10/28/16 2:00,583221,control,0
10/28/16 2:09,491915,treatment,0
10/28/16 2:16,915781,treatment,0
10/28/16 2:32,822175,control,0
10/28/16 2:33,822175,control,1
10/28/16 2:59,649942,control,0
10/28/16 3:00,706119,control,0
10/28/16 3:00,649942,control,1
10/28/16 4:25,548188,treatment,0
10/28/16 4:36,592606,control,0
10/28/16 4:48,324313,treatment,0
10/28/16 5:00,719205,treatment,0
10/28/16 5:51,347460,treatment,0
10/28/16 5:51,347460,treatment,1
10/28/16 6:52,278664,control,0
10/28/16 6:59,650651,treatment,0
10/28/16 7:06,645921,control,0
10/28/16 7:36,252328,control,0
10/28/16 8:22,386357,control,0
10/28/16 8:22,386357,control,1
10/28/16 8:33,523286,control,0
10/28/16 8:41,313854,treatment,0
10/28/16 8:43,559487,treatment,0
10/28/16 8:45,191167,control,0
10/28/16 10:28,409567,treatment,0
10/28/16 11:21,665855,treatment,0
10/28/16 11:41,551517,treatment,0
10/28/16 12:05,234699,control,0
10/28/16 12:06,234699,control,1
10/28/16 13:27,407763,treatment,0
10/28/16 13:56,915719,control,0
10/28/16 13:57,915719,control,1
10/28/16 14:01,640361,control,0
10/28/16 15:10,530892,control,0
10/28/16 15:13,757452,control,0
10/28/16 16:43,456993,control,0
10/28/16 17:09,725448,control,0
10/28/16 17:59,774293,treatment,0
10/28/16 18:25,911951,treatment,0
10/28/16 18:26,911951,treatment,1
10/28/16 18:30,588876,control,0
10/28/16 18:31,588876,control,1
10/28/16 18:35,611083,treatment,0
10/28/16 19:03,532307,treatment,0
10/28/16 19:41,556760,control,0
10/28/16 20:02,587996,treatment,0
10/28/16 20:07,737773,treatment,0
10/28/16 20:41,199540,treatment,0
10/28/16 20:41,199540,treatment,1
10/28/16 21:52,671658,treatment,0
10/28/16 21:53,671658,treatment,1
10/28/16 22:14,779039,treatment,0
10/28/16 23:16,902224,control,0
10/28/16 23:45,413647,control,0
10/28/16 23:58,759182,treatment,0
10/29/16 0:22,310522,control,0
10/29/16 0:54,899074,treatment,0
10/29/16 1:33,633539,treatment,0
10/29/16 1:46,531779,treatment,0
10/29/16 3:23,902988,treatment,0
10/29/16 3:24,815548,control,0
10/29/16 3:35,648143,control,0
10/29/16 3:49,307274,treatment,0
10/29/16 3:49,307274,treatment,1
10/29/16 4:01,569855,treatment,0
10/29/16 5:49,628906,treatment,0
10/29/16 6:18,354245,treatment,0
10/29/16 6:20,656825,treatment,0
10/29/16 6:47,866389,treatment,0
10/29/16 7:45,199372,treatment,0
10/29/16 8:23,780295,treatment,0
10/29/16 8:27,673554,control,0
10/29/16 8:39,673411,treatment,0
10/29/16 8:40,673411,treatment,1
10/29/16 9:00,716091,treatment,0
10/29/16 9:01,716091,treatment,1
10/29/16 9:18,884664,control,0
10/29/16 9:27,931411,control,0
10/29/16 10:00,457052,control,0
10/29/16 10:25,863243,control,0
10/29/16 10:32,930077,treatment,0
10/29/16 10:38,498945,treatment,0
10/29/16 12:15,751262,control,0
10/29/16 12:21,615099,control,0
10/29/16 13:00,314611,control,0
10/29/16 13:01,314611,control,1
10/29/16 13:16,734529,control,0
10/29/16 14:38,881327,control,0
10/29/16 14:39,887975,control,0
10/29/16 14:49,783331,treatment,0
10/29/16 14:54,353824,treatment,0
10/29/16 15:36,446101,control,0
10/29/16 15:47,685917,treatment,0
10/29/16 16:16,416977,treatment,0
10/29/16 16:20,333922,treatment,0
10/29/16 16:22,333922,treatment,1
10/29/16 17:17,419775,treatment,0
10/29/16 17:32,771294,control,0
10/29/16 17:35,288246,treatment,0
10/29/16 17:35,288246,treatment,1
10/29/16 17:59,355702,control,0
10/29/16 18:15,781904,treatment,0
10/29/16 18:15,781904,treatment,1
10/29/16 19:28,384753,treatment,0
10/29/16 20:27,627250,control,0
10/29/16 20:27,381190,control,0
10/29/16 20:41,395512,treatment,0
10/29/16 20:43,546585,treatment,0
10/29/16 23:31,697576,control,0
10/29/16 23:35,815037,control,0
10/30/16 0:29,540433,treatment,0
10/30/16 0:34,212497,treatment,0
10/30/16 0:53,323922,treatment,0
10/30/16 0:54,323922,treatment,1
10/30/16 1:09,774358,treatment,0
10/30/16 1:40,765140,control,0
10/30/16 1:44,365841,treatment,0
10/30/16 2:30,384816,treatment,0
10/30/16 2:31,384816,treatment,1
10/30/16 3:01,911687,treatment,0
10/30/16 3:05,793850,control,0
10/30/16 4:02,480334,control,0
10/30/16 4:14,769418,treatment,0
10/30/16 6:10,326892,control,0
10/30/16 6:30,365168,control,0
10/30/16 6:45,791741,control,0
10/30/16 6:46,791741,control,1
10/30/16 6:56,899449,control,0
10/30/16 6:58,899449,control,1
10/30/16 7:17,414126,treatment,0
10/30/16 7:48,330558,treatment,0
10/30/16 8:45,240331,control,0
10/30/16 8:46,240331,control,1
10/30/16 8:59,630337,control,0
10/30/16 12:21,542461,control,0
10/30/16 12:21,542461,control,1
10/30/16 12:57,551144,treatment,0
10/30/16 12:59,551144,treatment,1
10/30/16 13:22,853031,control,0
10/30/16 13:44,215600,treatment,0
10/30/16 13:56,733562,treatment,0
10/30/16 14:18,738260,control,0
10/30/16 14:44,492859,treatment,0
10/30/16 16:14,774776,treatment,0
10/30/16 16:14,774776,treatment,1
10/30/16 16:24,707073,control,0
10/30/16 16:24,707073,control,1
10/30/16 16:45,530981,control,0
10/30/16 16:45,530981,control,1
10/30/16 16:59,923686,treatment,0
10/30/16 17:03,714975,control,0
10/30/16 17:08,634713,treatment,0
10/30/16 17:08,634713,treatment,1
10/30/16 17:36,495984,treatment,0
10/30/16 17:38,495984,treatment,1
10/30/16 17:49,362774,control,0
10/30/16 17:51,362774,control,1
10/30/16 17:51,489984,treatment,0
10/30/16 17:52,489984,treatment,1
10/30/16 18:04,761703,control,0
10/30/16 19:04,876428,control,0
10/30/16 19:47,376021,treatment,0
10/30/16 19:47,376021,treatment,1
10/30/16 20:21,801278,treatment,0
10/30/16 20:21,801278,treatment,1
10/30/16 20:30,188526,control,0
10/30/16 22:08,911112,control,0
10/30/16 22:22,295572,control,0
10/30/16 22:43,927192,control,0
10/30/16 22:50,525015,treatment,0
10/31/16 0:45,757135,control,0
10/31/16 0:45,757135,control,1
10/31/16 0:45,545533,control,0
10/31/16 0:48,545136,control,0
10/31/16 0:54,785382,control,0
10/31/16 1:19,194995,control,0
10/31/16 1:20,194995,control,1
10/31/16 1:44,342481,control,0
10/31/16 1:45,342481,control,1
10/31/16 2:20,190684,control,0
10/31/16 2:20,190684,control,1
10/31/16 2:26,318185,treatment,0
10/31/16 2:39,837417,control,0
10/31/16 2:44,230402,treatment,0
10/31/16 4:04,412317,treatment,0
10/31/16 4:05,412317,treatment,1
10/31/16 4:21,761096,control,0
10/31/16 4:28,440895,control,0
10/31/16 4:48,261703,control,0
10/31/16 4:51,643046,control,0
10/31/16 4:53,335563,treatment,0
10/31/16 4:53,335563,treatment,1
10/31/16 5:58,427665,control,0
10/31/16 5:59,427665,control,1
10/31/16 6:06,233866,treatment,0
10/31/16 6:28,406104,control,0
10/31/16 6:29,406104,control,1
10/31/16 6:43,480442,control,0
10/31/16 10:23,899285,treatment,0
10/31/16 10:24,384418,control,0
10/31/16 11:24,422500,control,0
10/31/16 11:24,422500,control,1
10/31/16 11:26,285370,control,0
10/31/16 11:27,285370,control,1
10/31/16 12:09,242284,treatment,0
10/31/16 13:21,453188,control,0
10/31/16 14:31,860016,treatment,0
10/31/16 14:54,788747,treatment,0
10/31/16 14:56,788747,treatment,1
10/31/16 14:59,784950,control,0
10/31/16 14:59,784950,control,1
10/31/16 15:05,782876,treatment,0
10/31/16 15:15,516810,control,0
10/31/16 15:38,446305,treatment,0
10/31/16 15:39,446305,treatment,1
10/31/16 16:40,287247,control,0
10/31/16 16:56,743899,control,0
10/31/16 17:06,740729,control,0
10/31/16 17:08,740729,control,1
10/31/16 17:22,467224,control,0
10/31/16 19:45,325784,treatment,0
10/31/16 20:11,456115,control,0
10/31/16 20:12,456115,control,1
10/31/16 20:29,309223,treatment,0
10/31/16 20:32,798282,control,0
10/31/16 20:38,895962,treatment,0
10/31/16 20:44,343985,treatment,0
10/31/16 20:59,301659,control,0
10/31/16 21:00,301659,control,1
10/31/16 21:59,492762,control,0
10/31/16 22:46,488191,control,0
10/31/16 22:55,682864,control,0
10/31/16 23:08,257431,treatment,0
10/31/16 23:50,341115,control,0
10/31/16 23:50,341115,control,1
10/31/16 23:52,313240,control,0
10/31/16 23:54,710143,control,0
11/1/16 0:39,739747,control,0
11/1/16 0:40,739747,control,1
11/1/16 1:09,470037,treatment,0
11/1/16 1:44,188853,control,0
11/1/16 1:45,188853,control,1
11/1/16 2:30,741873,control,0
11/1/16 2:54,706292,treatment,0
11/1/16 3:29,266730,treatment,0
11/1/16 3:30,266730,treatment,1
11/1/16 3:34,705035,treatment,0
11/1/16 3:46,600683,treatment,0
11/1/16 4:19,680308,treatment,0
11/1/16 4:37,613243,control,0
11/1/16 4:41,304889,control,0
11/1/16 4:42,833208,control,0
11/1/16 5:02,206536,control,0
11/1/16 5:03,206536,control,1
11/1/16 5:29,525496,treatment,0
11/1/16 5:34,335847,treatment,0
11/1/16 5:55,559551,treatment,0
11/1/16 6:13,683571,control,0
11/1/16 6:43,556352,treatment,0
11/1/16 6:44,556352,treatment,1
11/1/16 6:52,454424,control,0
11/1/16 7:16,866915,control,0
11/1/16 7:17,866915,control,1
11/1/16 7:22,458418,treatment,0
11/1/16 7:22,458418,treatment,1
11/1/16 7:30,596392,treatment,0
11/1/16 7:39,465358,treatment,0
11/1/16 7:40,465358,treatment,1
11/1/16 8:11,333934,control,0
11/1/16 8:11,333934,control,1
11/1/16 8:20,372864,control,0
11/1/16 8:24,273492,treatment,0
11/1/16 8:31,500982,control,0
11/1/16 8:33,348355,control,0
11/1/16 8:34,863801,control,0
11/1/16 8:34,348355,control,1
11/1/16 9:17,787627,control,0
11/1/16 10:15,715016,control,0
11/1/16 10:29,708058,control,0
11/1/16 10:51,835521,treatment,0
11/1/16 10:51,835521,treatment,1
11/1/16 12:02,309602,control,0
11/1/16 12:03,309602,control,1
11/1/16 12:19,791102,control,0
11/1/16 12:37,506476,treatment,0
11/1/16 12:38,686529,treatment,0
11/1/16 13:11,200294,treatment,0
11/1/16 13:51,618937,control,0
11/1/16 14:02,214979,control,0
11/1/16 14:03,214979,control,1
11/1/16 14:05,924691,treatment,0
11/1/16 14:36,201294,treatment,0
11/1/16 14:45,559902,control,0
11/1/16 15:09,866097,control,0
11/1/16 15:43,346401,treatment,0
11/1/16 16:23,625165,treatment,0
11/1/16 17:30,369048,control,0
11/1/16 18:05,516723,control,0
11/1/16 18:15,839370,treatment,0
11/1/16 18:23,715671,treatment,0
11/1/16 18:24,715671,treatment,1
11/1/16 18:33,882151,treatment,0
11/1/16 18:52,262742,control,0
11/1/16 18:53,262742,control,1
11/1/16 19:32,508278,treatment,0
11/1/16 19:39,399691,treatment,0
11/1/16 19:49,879765,control,0
11/1/16 20:05,329249,treatment,0
11/1/16 20:45,503459,treatment,0
11/1/16 20:45,503459,treatment,1
11/1/16 20:47,676633,treatment,0
11/1/16 21:07,586374,treatment,0
11/1/16 21:08,667596,control,0
11/1/16 21:15,685011,control,0
11/1/16 21:42,491106,control,0
11/1/16 21:54,362514,treatment,0
11/1/16 21:55,235096,control,0
11/1/16 21:56,235096,control,1
11/1/16 21:58,495401,control,0
11/1/16 21:59,495401,control,1
11/1/16 22:36,909025,treatment,0
11/1/16 22:44,639553,control,0
11/1/16 23:44,384579,control,0
11/2/16 0:31,709804,treatment,0
11/2/16 1:00,541044,treatment,0
11/2/16 1:05,308095,control,0
11/2/16 1:54,679659,treatment,0
11/2/16 2:52,285562,treatment,0
11/2/16 2:53,285562,treatment,1
11/2/16 2:59,664620,control,0
11/2/16 3:00,664620,control,1
11/2/16 3:17,304278,control,0
11/2/16 3:22,633554,control,0
11/2/16 3:33,226935,treatment,0
11/2/16 3:35,226935,treatment,1
11/2/16 5:12,286428,treatment,0
11/2/16 5:12,286428,treatment,1
11/2/16 5:22,856780,control,0
11/2/16 5:27,755352,control,0
11/2/16 5:37,720703,control,0
11/2/16 5:37,720703,control,1
11/2/16 7:13,772003,treatment,0
11/2/16 7:17,624167,treatment,0
11/2/16 7:28,449296,control,0
11/2/16 7:55,721303,control,0
11/2/16 7:58,575685,control,0
11/2/16 7:59,575685,control,1
11/2/16 8:08,835269,treatment,0
11/2/16 8:39,749903,treatment,0
11/2/16 8:42,728829,treatment,0
11/2/16 8:50,391475,treatment,0
11/2/16 8:51,391475,treatment,1
11/2/16 9:01,341356,treatment,0
11/2/16 9:02,341356,treatment,1
11/2/16 9:09,514743,treatment,0
11/2/16 9:56,266007,control,0
11/2/16 10:18,285612,control,0
11/2/16 10:27,553635,control,0
11/2/16 11:18,267345,treatment,0
11/2/16 11:40,631191,treatment,0
11/2/16 12:39,607982,control,0
11/2/16 13:03,446496,control,0
11/2/16 13:35,868756,control,0
11/2/16 14:14,228735,control,0
11/2/16 14:16,301071,control,0
11/2/16 14:40,327129,control,0
11/2/16 14:41,327129,control,1
11/2/16 16:01,394610,treatment,0
11/2/16 16:02,394610,treatment,1
11/2/16 16:27,540617,control,0
11/2/16 16:28,540617,control,1
11/2/16 16:43,276298,treatment,0
11/2/16 17:03,608293,treatment,0
11/2/16 17:09,196293,control,0
11/2/16 19:32,651967,treatment,0
11/2/16 19:38,626840,control,0
11/2/16 20:15,257251,control,0
11/2/16 20:22,624012,treatment,0
11/2/16 21:02,672219,control,0
11/2/16 23:10,708880,treatment,0
11/2/16 23:11,708880,treatment,1
11/2/16 23:39,527948,treatment,0
11/2/16 23:41,527948,treatment,1
11/2/16 23:53,821832,treatment,0
11/2/16 23:53,821832,treatment,1
11/3/16 0:45,810745,control,0
11/3/16 0:46,810745,control,1
11/3/16 1:11,470507,control,0
11/3/16 1:13,470507,control,1
11/3/16 1:52,513870,treatment,0
11/3/16 1:53,513870,treatment,1
11/3/16 1:57,230002,treatment,0
11/3/16 4:31,792317,control,0
11/3/16 4:55,651593,control,0
11/3/16 5:00,183515,control,0
11/3/16 5:34,891134,control,0
11/3/16 5:35,891134,control,1
11/3/16 6:06,279973,treatment,0
11/3/16 6:15,754608,control,0
11/3/16 6:16,754608,control,1
11/3/16 6:39,238573,treatment,0
11/3/16 8:32,569421,control,0
11/3/16 8:33,569421,control,1
11/3/16 8:54,291373,control,0
11/3/16 9:08,226153,control,0
11/3/16 9:09,226153,control,1
11/3/16 9:16,203554,control,0
11/3/16 9:35,384239,treatment,0
11/3/16 10:05,225738,treatment,0
11/3/16 10:50,762365,treatment,0
11/3/16 10:51,762365,treatment,1
11/3/16 10:53,270092,control,0
11/3/16 11:10,631991,control,0
11/3/16 11:32,512867,control,0
11/3/16 12:16,930753,treatment,0
11/3/16 13:07,313367,treatment,0
11/3/16 13:21,393010,control,0
11/3/16 13:30,311634,treatment,0
11/3/16 13:33,858663,control,0
11/3/16 13:46,426323,treatment,0
11/3/16 13:54,771693,control,0
11/3/16 14:14,848426,treatment,0
11/3/16 14:15,848426,treatment,1
11/3/16 14:41,697255,treatment,0
11/3/16 15:37,207069,treatment,0
11/3/16 15:38,283749,control,0
11/3/16 16:15,302105,control,0
11/3/16 16:21,530404,control,0
11/3/16 16:23,530404,control,1
11/3/16 16:36,616686,control,0
11/3/16 16:44,372089,control,0
11/3/16 16:53,596072,control,0
11/3/16 17:10,506344,control,0
11/3/16 17:12,506344,control,1
11/3/16 17:12,459363,treatment,0
11/3/16 17:13,738558,treatment,0
11/3/16 17:14,459363,treatment,1
11/3/16 17:38,785919,treatment,0
11/3/16 18:12,266970,control,0
11/3/16 18:49,814764,treatment,0
11/3/16 18:57,567132,control,0
11/3/16 19:09,195826,control,0
11/3/16 19:36,529240,control,0
11/3/16 20:15,425818,treatment,0
11/3/16 20:15,741017,control,0
11/3/16 20:16,425818,treatment,1
11/3/16 20:16,752489,treatment,0
11/3/16 20:28,742350,control,0
11/3/16 21:44,801828,treatment,0
11/4/16 0:49,243228,treatment,0
11/4/16 1:12,678731,control,0
11/4/16 1:13,678731,control,1
11/4/16 1:25,775624,control,0
11/4/16 2:36,920069,treatment,0
11/4/16 2:37,920069,treatment,1
11/4/16 2:37,214226,control,0
11/4/16 2:38,562947,control,0
11/4/16 2:40,836790,treatment,0
11/4/16 2:41,836790,treatment,1
11/4/16 3:56,189207,treatment,0
11/4/16 4:38,550508,control,0
11/4/16 5:52,775053,control,0
11/4/16 6:54,888500,treatment,0
11/4/16 7:52,377622,control,0
11/4/16 8:30,251311,treatment,0
11/4/16 8:48,746031,treatment,0
11/4/16 9:44,557155,control,0
11/4/16 10:32,311339,control,0
11/4/16 10:33,311339,control,1
11/4/16 10:56,928876,treatment,0
11/4/16 10:57,928876,treatment,1
11/4/16 11:00,871471,treatment,0
11/4/16 11:01,871471,treatment,1
11/4/16 11:34,545772,control,0
11/4/16 11:48,266389,treatment,0
11/4/16 12:12,447796,treatment,0
11/4/16 12:12,447796,treatment,1
11/4/16 12:34,532594,treatment,0
11/4/16 12:37,692273,control,0
11/4/16 12:42,248445,treatment,0
11/4/16 13:38,360509,control,0
11/4/16 14:06,214626,control,0
11/4/16 14:10,838655,control,0
11/4/16 14:14,252462,treatment,0
11/4/16 14:30,719574,treatment,0
11/4/16 14:31,719574,treatment,1
11/4/16 14:53,293915,control,0
11/4/16 15:12,399469,control,0
11/4/16 16:13,529646,control,0
11/4/16 16:45,563599,control,0
11/4/16 17:40,551071,control,0
11/4/16 17:40,551071,control,1
11/4/16 17:54,762325,treatment,0
11/4/16 17:56,676918,treatment,0
11/4/16 18:57,208883,treatment,0
11/4/16 18:57,208883,treatment,1
11/4/16 19:29,672698,control,0
11/4/16 19:29,672698,control,1
11/4/16 19:50,730664,treatment,0
11/4/16 20:08,872013,control,0
11/4/16 20:12,344084,control,0
11/4/16 21:00,383493,control,0
11/4/16 21:03,568992,treatment,0
11/4/16 21:42,788472,treatment,0
11/4/16 21:45,616261,treatment,0
11/4/16 21:46,502614,control,0
11/4/16 22:04,793701,treatment,0
11/4/16 22:05,793701,treatment,1
11/4/16 22:51,597939,control,0
11/4/16 23:54,281350,treatment,0
11/5/16 0:06,268728,treatment,0
11/5/16 0:12,790919,treatment,0
11/5/16 0:23,804420,treatment,0
11/5/16 0:24,804420,treatment,1
11/5/16 0:49,806909,control,0
11/5/16 0:55,845941,control,0
11/5/16 1:06,351218,treatment,0
11/5/16 1:07,351218,treatment,1
11/5/16 1:51,674424,control,0
11/5/16 2:15,829253,control,0
11/5/16 2:57,337089,treatment,0
11/5/16 2:58,337089,treatment,1
11/5/16 3:34,418938,treatment,0
11/5/16 3:44,822613,treatment,0
11/5/16 4:17,653221,control,0
11/5/16 4:33,230024,control,0
11/5/16 5:10,625846,control,0
11/5/16 5:13,642631,treatment,0
11/5/16 5:33,328052,control,0
11/5/16 5:34,328052,control,1
11/5/16 6:02,799825,treatment,0
11/5/16 7:06,307472,treatment,0
11/5/16 7:13,827426,treatment,0
11/5/16 8:31,535442,treatment,0
11/5/16 9:00,323488,control,0
11/5/16 9:04,396013,treatment,0
11/5/16 9:24,466498,control,0
11/5/16 10:07,374017,treatment,0
11/5/16 10:08,710242,control,0
11/5/16 10:08,710242,control,1
11/5/16 12:04,517262,control,0
11/5/16 12:04,517262,control,1
11/5/16 12:15,498676,control,0
11/5/16 12:42,314319,control,0
11/5/16 12:47,771556,treatment,0
11/5/16 12:53,879684,treatment,0
11/5/16 13:02,541979,control,0
11/5/16 13:30,661880,treatment,0
11/5/16 13:31,661880,treatment,1
11/5/16 13:37,740085,control,0
11/5/16 13:38,627932,treatment,0
11/5/16 13:39,425476,control,0
11/5/16 13:41,425476,control,1
11/5/16 14:34,520536,control,0
11/5/16 14:52,930712,control,0
11/5/16 14:55,209381,control,0
11/5/16 15:07,874697,control,0
11/5/16 15:09,874697,control,1
11/5/16 15:21,259198,control,0
11/5/16 15:22,259198,control,1
11/5/16 15:25,578586,control,0
11/5/16 15:26,337199,control,0
11/5/16 15:27,804459,control,0
11/5/16 15:29,616334,control,0
11/5/16 15:39,393953,control,0
11/5/16 15:41,393953,control,1
11/5/16 15:59,410380,control,0
11/5/16 16:42,346882,control,0
11/5/16 16:59,547648,treatment,0
11/5/16 18:18,685054,treatment,0
11/5/16 18:41,285091,control,0
11/5/16 18:42,285091,control,1
11/5/16 19:10,630736,treatment,0
11/5/16 19:11,630736,treatment,1
11/5/16 19:21,621547,control,0
11/5/16 19:22,621547,control,1
11/5/16 20:45,644622,treatment,0
11/5/16 20:46,644622,treatment,1
11/5/16 21:03,295616,treatment,0
11/5/16 21:04,295616,treatment,1
11/5/16 21:17,241706,control,0
11/5/16 21:32,264704,treatment,0
11/5/16 21:32,264704,treatment,1
11/5/16 22:37,633337,treatment,0
11/5/16 22:37,633337,treatment,1
11/5/16 22:58,826040,control,0
11/5/16 23:32,384152,control,0
11/5/16 23:32,384152,control,1
11/5/16 23:52,779555,treatment,0
11/5/16 23:52,779555,treatment,1
11/6/16 0:05,355318,treatment,0
11/6/16 0:14,770238,control,0
11/6/16 1:05,818545,treatment,0
11/6/16 1:06,818545,treatment,1
11/6/16 1:13,641536,control,0
11/6/16 1:29,760251,treatment,0
11/6/16 1:30,760251,treatment,1
11/6/16 1:37,755000,control,0
11/6/16 1:39,755000,control,1
11/6/16 1:48,784529,treatment,0
11/6/16 2:07,382358,treatment,0
11/6/16 2:07,654529,control,0
11/6/16 2:09,731928,control,0
11/6/16 2:15,582054,treatment,0
11/6/16 6:09,785832,control,0
11/6/16 6:19,926624,treatment,0
11/6/16 8:03,864867,control,0
11/6/16 8:04,864867,control,1
11/6/16 8:18,759778,control,0
11/6/16 8:33,351179,treatment,0
11/6/16 8:35,928618,treatment,0
11/6/16 8:44,490550,treatment,0
11/6/16 8:45,490550,treatment,1
11/6/16 9:30,538330,treatment,0
11/6/16 9:30,538330,treatment,1
11/6/16 9:35,680535,control,0
11/6/16 10:27,362125,treatment,0
11/6/16 10:56,287533,control,0
11/6/16 11:36,644773,treatment,0
11/6/16 11:45,412996,treatment,0
11/6/16 11:58,679337,control,0
11/6/16 11:58,679337,control,1
11/6/16 12:10,539229,control,0
11/6/16 12:27,450999,treatment,0
11/6/16 12:28,450999,treatment,1
11/6/16 12:55,577050,control,0
11/6/16 13:31,572061,control,0
11/6/16 13:51,496193,control,0
11/6/16 13:53,496193,control,1
11/6/16 14:16,784669,treatment,0
11/6/16 14:44,206206,treatment,0
11/6/16 14:45,206206,treatment,1
11/6/16 16:22,822774,treatment,0
11/6/16 17:12,717391,control,0
11/6/16 17:42,494646,control,0
11/6/16 17:42,494646,control,1
11/6/16 17:47,549921,control,0
11/6/16 17:47,549921,control,1
11/6/16 18:42,649166,treatment,0
11/6/16 18:44,525391,treatment,0
11/6/16 18:45,525391,treatment,1
11/6/16 18:52,866717,control,0
11/6/16 19:24,916472,control,0
11/6/16 19:41,889199,treatment,0
11/6/16 19:42,201091,control,0
11/6/16 19:43,889199,treatment,1
11/6/16 19:48,401472,treatment,0
11/6/16 19:50,902119,treatment,0
11/6/16 20:43,200816,control,0
11/6/16 22:03,807998,treatment,0
11/6/16 22:37,267227,control,0
11/6/16 22:38,267227,control,1
11/6/16 23:33,425333,treatment,0
11/6/16 23:34,425333,treatment,1
11/6/16 23:48,929655,treatment,0
11/6/16 23:49,929655,treatment,1
11/7/16 0:15,459239,control,0
11/7/16 1:04,898272,treatment,0
11/7/16 1:53,280693,treatment,0
11/7/16 2:07,753823,control,0
11/7/16 2:29,601416,treatment,0
11/7/16 2:29,601416,treatment,1
11/7/16 2:50,251493,treatment,0
11/7/16 2:50,251493,treatment,1
